ID2	Xt	Yt	Zonas_multispat_kd_t	Zonas_multispati_koc_t	Patron	patterns2
17706	336851.302	6564907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
4715	434351.302	6284907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20037	459351.302	6612407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
14122	346851.302	6497407.963	S	S	Bajo Kd y Alta vida media	"Low income - High access gain"
10522	559351.302	6419907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
11368	446851.302	6439907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
11067	496851.302	6432407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
187	326851.302	6134907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
6373	549351.302	6324907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
12377	446851.302	6462407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
6983	514351.302	6339907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15736	531851.302	6527407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
14063	534351.302	6494907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
7507	391851.302	6352407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
16300	319351.302	6539907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
6304	361851.302	6324907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
4298	311851.302	6274907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
8275	319351.302	6369907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
21343	441851.302	6649907.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
22652	356851.302	6692407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
4680	346851.302	6284907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
21572	329351.302	6657407.963	NO	SA	Bajo Kd y Alta vida media	"Low income - High access gain"
13670	531851.302	6487407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
3497	341851.302	6252407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
2190	444351.302	6212407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
22071	361851.302	6672407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
4872	346851.302	6289907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
20518	579351.302	6624907.963	E	S	No significativa	NA
15860	561851.302	6529907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15542	316851.302	6524907.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
2813	361851.302	6232407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
16778	496851.302	6547407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
10278	471851.302	6414907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
3424	366851.302	6249907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
18606	519351.302	6579907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8769	419351.302	6379907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
7345	569351.302	6347407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
3114	459351.302	6239907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
12943	294351.302	6474907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
8904	486851.302	6382407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20351	274351.302	6622407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
10991	294351.302	6432407.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
12891	491851.302	6472407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8538	406851.302	6374907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
5894	381851.302	6314907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
15223	474351.302	6517407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
5443	551851.302	6302407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
1720	414351.302	6197407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
1275	339351.302	6179907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
22016	421851.302	6669907.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
21173	459351.302	6644907.963	SA	SA	No significativa	NA
17333	476851.302	6557407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
6252	511851.302	6322407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20298	376851.302	6619907.963	S	S	Bajo Kd y Alta vida media	"Low income - High access gain"
3413	339351.302	6249907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
16442	336851.302	6542407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
4505	379351.302	6279907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
2507	439351.302	6222407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
20045	479351.302	6612407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
18011	411851.302	6569907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8534	396851.302	6374907.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
12859	411851.302	6472407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
21069	409351.302	6642407.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
20164	279351.302	6617407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
15552	344351.302	6524907.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
12245	404351.302	6459907.963	E	E	Baja Kd y Baja vida media	"Low income - Low access gain"
6683	559351.302	6332407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
3730	494351.302	6257407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
3839	316851.302	6262407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
15765	269351.302	6529907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
15758	586851.302	6527407.963	E	E	No significativa	NA
11085	541851.302	6432407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2290	499351.302	6214907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2551	349351.302	6224907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
11193	531851.302	6434907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2513	461851.302	6222407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8907	494351.302	6382407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
5076	376851.302	6294907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
3263	409351.302	6244907.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
7492	354351.302	6352407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
15912	344351.302	6532407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
15971	524351.302	6532407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
5726	494351.302	6309907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
4891	394351.302	6289907.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
17575	371851.302	6562407.963	SA	NO	Alto Kd y Alta vida media	"High income - High access gain"
12795	244351.302	6472407.963	S	S	Bajo Kd y Alta vida media	"Low income - High access gain"
14200	556851.302	6497407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
22301	374351.302	6679907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
15046	339351.302	6514907.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
19028	326851.302	6589907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
572	394351.302	6149907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
5295	419351.302	6299907.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
10044	411851.302	6409907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
16394	571851.302	6539907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
16434	316851.302	6542407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
10994	301851.302	6432407.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
19876	306851.302	6609907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
13793	519351.302	6489907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
17787	544351.302	6564907.963	SA	SA	Alto Kd y baja vida media	"High income - Low access gain"
10246	391851.302	6414907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
1561	309351.302	6192407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
15489	524351.302	6522407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
1283	359351.302	6179907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
5651	579351.302	6307407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
642	416851.302	6152407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
22061	336851.302	6672407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
7870	441851.302	6359907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
19205	479351.302	6592407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
13218	359351.302	6479907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
4729	471851.302	6284907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
22242	404351.302	6677407.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
8889	441851.302	6382407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
16655	534351.302	6544907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2027	429351.302	6207407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
19274	371851.302	6594907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
17831	291851.302	6567407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
14974	501851.302	6512407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
7475	611851.302	6349907.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
14111	316851.302	6497407.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
5617	461851.302	6307407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15730	516851.302	6527407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20769	459351.302	6632407.963	E	E	No significativa	NA
18958	444351.302	6587407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15944	456851.302	6532407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
21635	486851.302	6657407.963	SA	SA	No significativa	NA
16672	581851.302	6544907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15700	439351.302	6527407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
14606	574351.302	6504907.963	E	E	No significativa	NA
7141	341851.302	6344907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
13472	336851.302	6484907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
16220	469351.302	6537407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
3227	314351.302	6244907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
3441	411851.302	6249907.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
15320	406851.302	6519907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
7691	564351.302	6354907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
1521	351851.302	6189907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
2647	376851.302	6227407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
7986	446851.302	6362407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2953	496851.302	6234907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
7467	589351.302	6349907.963	E	E	No significativa	NA
22375	374351.302	6682407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
13795	524351.302	6489907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
16329	409351.302	6539907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
22980	476851.302	6702407.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
3287	471851.302	6244907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
18938	394351.302	6587407.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
291	444351.302	6137407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
5121	494351.302	6294907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
22719	344351.302	6694907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
11986	339351.302	6454907.963	NO	NO	No significativa	NA
5925	469351.302	6314907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
6493	594351.302	6327407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
19951	581851.302	6609907.963	E	S	Alto Kd y baja vida media	"High income - Low access gain"
2292	506851.302	6214907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
19176	406851.302	6592407.963	E	S	No significativa	NA
5345	559351.302	6299907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
13951	249351.302	6494907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
6439	434351.302	6327407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
21474	319351.302	6654907.963	NO	SA	Bajo Kd y Alta vida media	"Low income - High access gain"
17504	554351.302	6559907.963	SA	SA	Alto Kd y baja vida media	"High income - Low access gain"
20295	369351.302	6619907.963	S	S	Bajo Kd y Alta vida media	"Low income - High access gain"
22410	461851.302	6682407.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
6643	444351.302	6332407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
12771	514351.302	6469907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2771	471851.302	6229907.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
15596	476851.302	6524907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
18990	591851.302	6587407.963	E	S	Alto Kd y baja vida media	"High income - Low access gain"
16938	541851.302	6549907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20677	439351.302	6629907.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
5593	396851.302	6307407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
20369	319351.302	6622407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
19860	266851.302	6609907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
2417	414351.302	6219907.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
4357	484351.302	6274907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
6518	374351.302	6329907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
